Timestamp,Open,High,Low,Close,Volume__BTC_,Volume__Currency_,Weighted_Price
1491119400,1079.43,1082.77,1079.43,1082.77,1.51183629,1635.4641672,1081.773323
1491119460,1081.19,1082.76,1079.45,1079.45,7.77784,8415.9104838,1082.0369773
1491119520,nan,nan,nan,nan,nan,nan,nan
1491119580,1080.42,1080.42,1080.42,1080.42,0.06204,67.0292568,1080.42
1491119640,1080.07,1080.07,1079.54,1080.07,3.40275,3673.683285,1079.6218603
1491119700,1080.08,1080.08,1080.08,1080.08,0.08615,93.048892,1080.08
1491119760,1080.33,1080.42,1079.88,1079.88,2.5241436,2726.5640709,1080.1937223
1491119820,1079.99,1079.99,1079.8,1079.8,0.57551,621.439878,1079.8072631
1491119880,1079.52,1079.84,1079.22,1079.22,15.7781035,17031.714542,1079.4525807
1491119940,1079.45,1080.42,1078.58,1080.42,15.42240365,16637.385679,1078.7803287
1491120000,1080.42,1082.34,1077.71,1078.38,12.36711602,13339.90592,1078.6593979
1491120060,1080.58,1080.58,1077.81,1079.32,9.68049847,10439.628803,1078.418517
1491120120,1077.81,1079.32,1077.81,1077.9,2.11605788,2280.9928754,1077.9444631
1491120180,1077.89,1079.35,1077.89,1078.62,4.29118537,4628.6136894,1078.6328928
1491120240,1078.65,1078.65,1078.42,1078.42,0.59819,645.2347547,1078.6451708
1491120300,1078.38,1080.23,1078.38,1080.23,3.95940053,4274.9002696,1079.683714
1491120360,1078.54,1079.19,1078.39,1078.39,2.69662478,2908.5955799,1078.6059675
1491120420,nan,nan,nan,nan,nan,nan,nan
1491120480,1078.81,1079.28,1077.91,1079.28,5.08051559,5478.2894581,1078.2939962
1491120540,1079.73,1079.73,1079.73,1079.73,0.19438,209.8779174,1079.73
1491120600,1078.55,1079.72,1078.55,1079.72,2.84923,3074.8906476,1079.2005726
1491120660,1078.68,1078.68,1078.19,1078.19,4.07553018,4394.2274001,1078.1977328
1491120720,1078.68,1081.79,1078.18,1081.79,5.03438,5436.1660873,1079.8084545
1491120780,1078.28,1078.28,1077.9,1077.9,10.23767,11037.722144,1078.1478739
1491120840,1079.27,1079.27,1079.27,1079.27,0.2260522,243.97135789,1079.27
1491120900,1079.27,1079.28,1079.27,1079.28,0.12503946,134.95239539,1079.2784565
1491120960,1079.28,1079.5,1078.86,1078.99,10.39346543,11218.690997,1079.3985002
1491121020,1078.51,1078.51,1078.51,1078.51,0.8490069,915.66243172,1078.51
1491121080,1078.51,1079.59,1078.51,1079.59,1.15282851,1244.2700975,1079.3193322
1491121140,1079.59,1079.59,1078.54,1078.54,6.72375,7258.844091,1079.5826869
1491121200,1078.51,1079.59,1078.51,1078.51,0.81216266,875.96678641,1078.560773
1491121260,1078.51,1079.59,1077.95,1079.59,4.33600397,4677.5859523,1078.7780603
1491121320,1079.59,1079.59,1079.59,1079.59,0.03329827,35.948479309,1079.59
1491121380,1078.01,1078.01,1078.01,1078.01,0.31507,339.6486107,1078.01
1491121440,1078.01,1078.65,1078,1078,0.67605109,728.83650823,1078.0790372
1491121500,1078,1078,1077.51,1077.51,4.91024242,5292.838079,1077.9178758
1491121560,1077.72,1077.72,1076.91,1076.91,7.23988337,7797.3011,1076.9926395
1491121620,1077.66,1077.73,1077.66,1077.73,0.37929064,408.76497472,1077.7091012
1491121680,nan,nan,nan,nan,nan,nan,nan
1491121740,1076.94,1076.94,1076.9,1076.93,0.69290781,746.2110117,1076.9268306
1491121800,1076.6,1076.88,1076.6,1076.88,2.44013,2627.0787144,1076.6142437
1491121860,1076.05,1076.06,1075,1075.32,6.44324453,6927.6390733,1075.1786683
1491121920,1074.01,1074.01,1073.39,1073.76,1.10092255,1181.8601575,1073.517985
1491121980,nan,nan,nan,nan,nan,nan,nan
1491122040,1073.28,1073.28,1073.28,1073.28,0.92932331,997.42412216,1073.28
1491122100,1073.04,1073.05,1073.01,1073.01,0.22042821,236.52784001,1073.0379746
1491122160,nan,nan,nan,nan,nan,nan,nan
1491122220,1072.56,1073.28,1072.54,1072.54,1.25579773,1347.211603,1072.7934689
1491122280,nan,nan,nan,nan,nan,nan,nan
1491122340,1072.55,1072.55,1072.52,1072.52,2.32423022,2492.7902802,1072.5229621
1491122400,nan,nan,nan,nan,nan,nan,nan
1491122460,nan,nan,nan,nan,nan,nan,nan
1491122520,1072.88,1073,1072.61,1072.61,0.89170795,956.69236949,1072.8763487
1491122580,1072.4,1072.4,1072.4,1072.4,0.13532979,145.1276668,1072.4
1491122640,1072,1072.61,1071.74,1072.61,0.46234,495.8232991,1072.4213763
1491122700,1072.6,1072.6,1071.01,1071.01,0.77061,826.4972175,1072.5233484
1491122760,1072.59,1072.61,1072.59,1072.61,0.95138532,1020.4473569,1072.5910264
1491122820,1072.14,1073,1072.14,1073,10.3176451,11062.182303,1072.1615442
1491122880,1073,1073.55,1072.71,1072.71,4.33711487,4655.2742389,1073.3573766
1491122940,nan,nan,nan,nan,nan,nan,nan
1491123000,nan,nan,nan,nan,nan,nan,nan
1491123060,nan,nan,nan,nan,nan,nan,nan
1491123120,1072.71,1074.84,1072.71,1074.84,0.31934827,342.93068652,1073.8454494
1491123180,1074.05,1074.05,1073.89,1074,1.29805912,1394.1185893,1074.0023839
1491123240,1074,1074,1074,1074,1.11838,1201.14012,1074
1491123300,1074,1074.43,1074,1074.43,1.23759,1329.3515536,1074.145358
1491123360,nan,nan,nan,nan,nan,nan,nan
1491123420,1073.82,1073.82,1073.01,1073.01,0.89159456,957.02359883,1073.3842957
1491123480,nan,nan,nan,nan,nan,nan,nan
1491123540,1073.9,1073.9,1073.51,1073.9,0.489,524.9811,1073.5809816
1491123600,1074.07,1074.07,1073.92,1073.92,0.12071855,129.64391953,1073.9353606
1491123660,1074.07,1074.07,1073.61,1074.07,0.96228885,1033.3782481,1073.8753214
1491123720,1073.63,1073.63,1073.63,1073.63,0.25985391,278.98695339,1073.63
1491123780,1073.63,1073.63,1073.63,1073.63,0.412643,443.02590409,1073.63
1491123840,1073.63,1074.76,1073.63,1074.76,0.57717771,619.78457795,1073.8193233
1491123900,1075.05,1075.05,1074.45,1074.45,0.484494,520.6680747,1074.6636175
1491123960,1075.06,1075.84,1075.06,1075.16,1.7047102,1833.5892393,1075.6017295
1491124020,1075.05,1075.16,1075.05,1075.05,0.8546073,918.74690527,1075.0515532
1491124080,1075.16,1076,1075.05,1076,1.51779358,1631.7442512,1075.0765273
1491124140,1075.21,1075.21,1075.05,1075.05,9.94949323,10696.274785,1075.0572454
1491124200,1075.05,1075.05,1075.05,1075.05,3.54293,3808.8268965,1075.05
1491124260,1075.05,1077.35,1073.8,1073.8,2.97656516,3199.8909335,1075.0280143
1491124320,1074,1074.01,1074,1074.01,2.44444,2625.334952,1074.0026149
1491124380,1074.01,1074.01,1074.01,1074.01,1.48945497,1599.6895323,1074.01
1491124440,1074.01,1074.01,1074.01,1074.01,1.84716,1983.8683116,1074.01
1491124500,1074.01,1075.48,1074.01,1075.48,2.05560438,2210.7071409,1075.453605
1491124560,1075.48,1075.48,1075.48,1075.48,0.04054783,43.608380208,1075.48
1491124620,nan,nan,nan,nan,nan,nan,nan
1491124680,1075.48,1075.48,1075.48,1075.48,1.1612601,1248.9120123,1075.48
1491124740,1075.48,1075.48,1075.48,1075.48,0.10418163,112.04525943,1075.48
1491124800,1074.01,1074.01,1074.01,1074.01,6.22799,6688.9235399,1074.01
1491124860,1074.01,1075.48,1074.01,1075.48,0.22377098,240.45770436,1074.5705469
1491124920,1074.01,1075.47,1074,1074,4.39748471,4723.2698239,1074.0844222
1491124980,1075.46,1075.46,1075.46,1075.46,0.08533092,91.769991223,1075.46
1491125040,1075.46,1075.46,1075.46,1075.46,2.15591909,2318.6047445,1075.46
1491125100,1075.46,1075.46,1075.46,1075.46,0.42665464,458.84999913,1075.46
1491125160,1074.01,1074.01,1074.01,1074.01,1.2116006,1301.2711604,1074.01
1491125220,1074.01,1074.01,1074.01,1074.01,0.92827,996.9712627,1074.01
1491125280,1075.46,1075.46,1075.46,1075.46,5.09288511,5477.1942204,1075.46
1491125340,1073.61,1073.61,1073.61,1073.61,0.60299389,647.38027024,1073.61
1491125400,1074.63,1075.15,1074.22,1075.15,0.68114777,731.99634409,1074.6513111
1491125460,nan,nan,nan,nan,nan,nan,nan
1491125520,1074.12,1074.43,1074.12,1074.43,0.09097983,97.741538747,1074.3209648
1491125580,1074.41,1074.41,1074.41,1074.41,0.10893801,117.04408732,1074.41
1491125640,1073.61,1074.24,1070.61,1074.24,29.7883399,31949.053039,1072.5355339
1491125700,1072.53,1072.53,1072.53,1072.53,0.03186936,34.180844681,1072.53
1491125760,1071.24,1071.96,1071.24,1071.24,5.18656,5556.0721344,1071.2441646
1491125820,1071.24,1073.19,1070,1073.19,11.12125316,11906.986805,1070.6515385
1491125880,1070.43,1070.43,1070.43,1070.43,0.04206,45.0222858,1070.43
1491125940,1071.29,1071.9,1071.29,1071.9,0.80830137,866.28261175,1071.7322077
1491126000,1071.1,1071.65,1071.1,1071.65,0.40755847,436.62583438,1071.3207221
1491126060,1070.41,1072.44,1070.13,1072.44,1.67517792,1795.097228,1071.5860128
1491126120,1070.04,1070.04,1070.04,1070.04,0.39794,425.8117176,1070.04
1491126180,1071.37,1071.37,1070,1070.12,4.00395,4284.326199,1070.0249002
1491126240,1070.12,1070.12,1070.12,1070.12,0.85816836,918.3431254,1070.12
1491126300,1071.29,1071.29,1070,1071.14,2.47437455,2650.4702446,1071.1677602
1491126360,1071.16,1071.16,1070.41,1070.42,0.22,235.56617,1070.7553182
1491126420,1070.22,1070.43,1070.22,1070.43,0.73146,782.8432912,1070.247575
1491126480,1070.83,1071.38,1070.83,1071.38,0.22,235.59314,1070.8779091
1491126540,1070.96,1072.09,1070.96,1072.09,1.3719024,1469.713382,1071.295875
1491126600,1073.08,1073.75,1070.99,1073.67,1.2762,1368.7022059,1072.4825309
1491126660,1072.19,1073.75,1071.07,1072.02,0.5588,598.937242,1071.8275626
1491126720,1073.12,1073.75,1070.34,1070.34,2.72888,2925.9242309,1072.2069973
1491126780,1072.07,1072.45,1070.22,1070.22,6.3399,6785.445402,1070.2764085
1491126840,1071.15,1073.65,1069.13,1069.14,7.59165799,8121.2981961,1069.7660783
1491126900,1071.9,1072.62,1068.61,1072.53,3.61811697,3873.1949561,1070.5002044
1491126960,1072.5,1072.97,1069.21,1069.93,5.50227905,5893.9375752,1071.1811454
1491127020,1069.26,1069.26,1069.26,1069.26,0.95378,1019.8388028,1069.26
1491127080,1070.53,1070.53,1070.49,1070.49,0.87082882,932.22004105,1070.4974613
1491127140,1070.43,1071.12,1069.57,1070.35,6.51612042,6978.6953182,1070.9893109
1491127200,1068.79,1070.11,1068.79,1070.11,1.41857505,1517.1332174,1069.4768792
1491127260,1068.59,1071.12,1068.59,1068.8,2.84791,3049.0016436,1070.6102523
1491127320,1070.69,1072.46,1068.53,1068.59,15.49285248,16580.790575,1070.221936
1491127380,1072.33,1072.72,1068.6,1072.72,9.77511634,10476.674169,1071.7697677
1491127440,1073.78,1074.97,1070.53,1073.7,46.208411,49546.190433,1072.2331576
1491127500,1070.6,1070.6,1069.32,1069.34,21.61565,23134.496388,1070.2660521
1491127560,1070.33,1070.33,1070.33,1070.33,0.023,24.61759,1070.33
1491127620,nan,nan,nan,nan,nan,nan,nan
1491127680,1070.45,1070.45,1070.33,1070.33,0.88455053,946.78028877,1070.3518416
1491127740,1070.45,1074.29,1070.33,1070.67,3.8532055,4131.7894431,1072.2992695
1491127800,1070.4,1073.8,1069.99,1070.42,6.55797163,7038.566578,1073.2840846
1491127860,1069.92,1069.92,1069.89,1069.89,2.95560722,3162.2499654,1069.9154962
1491127920,1069.53,1069.79,1069.53,1069.79,0.237058,253.59473522,1069.7581825
1491127980,1073.37,1073.37,1073.3,1073.3,0.70871686,760.69140403,1073.3361191
1491128040,1073.52,1073.52,1070.52,1070.52,0.31480208,337.41232892,1071.8236961
1491128100,1073.12,1073.12,1073.12,1073.12,0.35527248,381.25000374,1073.12
1491128160,1069.51,1069.51,1068.98,1068.98,2.6397,2822.2054169,1069.1386964
1491128220,1068.61,1072.8,1068.61,1072.38,2.42440916,2595.3982603,1070.5281531
1491128280,1069.08,1069.08,1067.21,1067.72,19.04907,20346.166825,1068.0923964
1491128340,1067.83,1070.96,1066.85,1066.85,7.89225421,8425.8614018,1067.6115059
1491128400,1066.85,1067.81,1066.49,1067.81,11.08272797,11823.61875,1066.8509398
1491128460,1068.41,1073.56,1068.41,1073.56,20.52998361,22028.955771,1073.0138021
1491128520,1073.57,1075.33,1073.57,1074.59,13.01859135,13993.134735,1074.8578213
1491128580,1077.99,1078.54,1075.91,1078.52,12.84303183,13837.298082,1077.4167864
1491128640,1076.24,1079,1076.24,1077.1,6.8363407,7368.2686244,1077.808867
1491128700,1076.71,1078.65,1076.71,1076.99,2.43164108,2618.5412651,1076.8617485
1491128760,1077.31,1079.11,1077.31,1077.44,1.53933131,1658.6197361,1077.4936658
1491128820,1077.61,1077.62,1076.62,1076.82,16.56935473,17848.481265,1077.1983312
1491128880,1076.67,1077.59,1075.81,1076.84,8.61196663,9267.7481046,1076.1477027
1491128940,1076.84,1076.84,1076.82,1076.82,0.25441166,273.95665195,1076.8242775
1491129000,1076.8,1077.58,1074.87,1077.58,1.40675,1514.932925,1076.9027368
1491129060,1077.46,1077.53,1074.62,1074.66,4.02374952,4326.6717997,1075.2835827
1491129120,1074.67,1077.09,1074.67,1075.16,5.19215783,5583.1647723,1075.3072143
1491129180,1074.66,1077.08,1074.66,1075.18,2.89539673,3116.4849126,1076.3585108
1491129240,1075.16,1075.16,1075.1,1075.14,4.71567577,5070.0162777,1075.1409819
1491129300,1077.03,1080,1074.7,1077.13,22.95820638,24745.086845,1077.8318844
1491129360,1077.13,1077.13,1075.13,1075.13,20.12455491,21650.451834,1075.8226421
1491129420,1075.52,1077.63,1074.72,1074.72,11.94760152,12844.375663,1075.0589264
1491129480,1074.7,1074.72,1074,1074,9.28134329,9970.8890514,1074.2937461
1491129540,1073.82,1080,1071.93,1080,77.45797575,83325.175023,1075.7468707
1491129600,1080,1080.01,1080,1080,30.48443451,32923.191371,1080.0000689
1491129660,1080,1081,1076.26,1076.26,12.11469812,13068.212777,1078.7072569
1491129720,1076.32,1083,1076.32,1083,82.45763007,89260.962914,1082.5070141
1491129780,1083.08,1085,1082,1082,123.2530536,133656.34079,1084.4059184
1491129840,1081.97,1083.91,1079.95,1083.86,9.0671,9821.1002344,1083.1578161
1491129900,1080,1080.17,1079.94,1080.17,5.829707,6296.478889,1080.0678128
1491129960,1080.14,1082.12,1079.93,1079.97,8.92907309,9644.8844067,1080.1663632
1491130020,1079.92,1081.52,1079.92,1081.52,2.02452161,2186.7670341,1080.1401296
1491130080,1082.9,1083.32,1079.94,1083,6.2477355,6762.9886295,1082.4703814
1491130140,1083.01,1083.32,1083.01,1083.32,0.42190433,457.00759058,1083.2019443
1491130200,1083.02,1085.01,1083.02,1085.01,39.95617303,43332.127544,1084.4914379
1491130260,1085.01,1085.01,1085,1085.01,34.03115033,36923.832205,1085.0010019
1491130320,1085.01,1085.01,1085,1085,1.22396771,1328.0065045,1085.0012575
1491130380,1085,1085,1085,1085,0.3545812,384.720602,1085
1491130440,1085.01,1085.01,1085,1085.01,1.9433867,2108.5864951,1085.0061365
1491130500,1085,1086,1085,1086,3.80645442,4132.0614159,1085.5407579
1491130560,1085,1085.61,1085,1085,3.64136402,3950.9012699,1085.0058517
1491130620,1085.5,1085.5,1085.5,1085.5,1.148451,1246.6435605,1085.5
1491130680,1085.5,1086.64,1085.5,1085.5,28.43206469,30893.925521,1086.5874799
1491130740,1086.27,1086.64,1085.5,1085.5,3.66159457,3974.9640511,1085.5827905
1491130800,1086.19,1086.64,1086.19,1086.64,2,2173.1929111,1086.5964556
1491130860,1085.95,1086.6,1085.5,1086.6,0.1997831,216.89197196,1085.6372334
1491130920,nan,nan,nan,nan,nan,nan,nan
1491130980,1086.16,1087.1,1086.16,1087.1,4.44301372,4828.8316378,1086.8369855
1491131040,1085.5,1087.18,1085.5,1087.18,0.4972363,540.07286365,1086.149309
1491131100,1085.51,1087.88,1085.51,1087.88,0.82691046,898.77679234,1086.9094489
1491131160,1086.88,1087.95,1086.88,1087.95,4.76987267,5189.2171979,1087.9152457
1491131220,1085.69,1086.18,1085.69,1086.18,0.90227634,979.69121379,1085.7995166
1491131280,1085.64,1085.69,1085.64,1085.69,1.00808,1094.4122457,1085.6402723
1491131340,1086.17,1088,1085.91,1085.91,2.79385889,3037.7843468,1087.3077225
1491131400,nan,nan,nan,nan,nan,nan,nan
1491131460,1085.5,1085.5,1085.5,1085.5,4.95537935,5379.0642844,1085.5
1491131520,1085.5,1085.5,1085,1085,0.42179318,457.67094573,1085.0600897
1491131580,1085,1086.53,1084.64,1084.64,0.95194169,1033.2816342,1085.4463515
1491131640,1086.3,1086.47,1086.3,1086.39,14.95145394,16242.488338,1086.3484182
1491131700,1086.4,1086.4,1086.4,1086.4,0.20621,224.026544,1086.4
1491131760,1086.4,1086.4,1086.39,1086.39,2.51134665,2728.307815,1086.3923604
1491131820,1086.91,1086.91,1086.91,1086.91,0.01,10.8691,1086.91
1491131880,1086.39,1086.39,1086.39,1086.39,0.27248149,296.02116592,1086.39
1491131940,nan,nan,nan,nan,nan,nan,nan
1491132000,1086.91,1087.65,1085.52,1085.52,5.9362489,6451.6589733,1086.824202
1491132060,nan,nan,nan,nan,nan,nan,nan
1491132120,nan,nan,nan,nan,nan,nan,nan
1491132180,1086.74,1086.74,1086.74,1086.74,0.13585627,147.64044286,1086.74
1491132240,nan,nan,nan,nan,nan,nan,nan
1491132300,nan,nan,nan,nan,nan,nan,nan
1491132360,1085.74,1085.74,1085.5,1085.5,1.03,1118.0722,1085.5069903
1491132420,1084.81,1084.81,1082.84,1082.88,0.3273616,354.76103494,1083.6977671
1491132480,1084.83,1084.83,1083.03,1083.03,0.11280633,122.2070295,1083.3348581
1491132540,1083.97,1084.05,1083.66,1084.05,1.16962994,1267.9136765,1084.0297714
1491132600,1083.35,1083.35,1081.72,1081.72,4.89081,5290.8766817,1081.7996777
1491132660,1081.56,1082.56,1081.56,1082.56,0.80552531,871.30110726,1081.6557797
1491132720,1081.56,1082.47,1078.59,1079.34,4.03397734,4358.3071448,1080.3995108
1491132780,1079.35,1079.35,1078.58,1078.58,5.32281,5742.9833396,1078.9382562
1491132840,1079.8,1079.8,1078.19,1078.19,0.13669,147.53681041,1079.3533573
1491132900,1079.79,1079.79,1076.86,1076.86,3.316838,3576.2601945,1078.2137067
1491132960,1077.23,1079.82,1077.23,1079.82,2.09619094,2259.1330663,1077.7324828
1491133020,1078.08,1078.09,1078.05,1078.08,8.42549,9083.3205587,1078.0762375
1491133080,1078.05,1078.05,1078.04,1078.04,1.09769896,1183.3740131,1078.0496805
1491133140,1079.06,1079.06,1076.79,1076.79,9.235701,9948.0991605,1077.1352559
1491133200,1078.17,1078.99,1074.23,1078.99,12.20407897,13141.683869,1076.8271741
1491133260,1077.05,1077.05,1075.88,1075.88,1.13929,1226.0844752,1076.1829518
1491133320,1076.74,1076.74,1076.74,1076.74,0.13475466,145.09573261,1076.74
1491133380,1074.56,1075.47,1074.56,1075.47,0.91405,982.396308,1074.7730518
1491133440,1075.47,1076.75,1074.45,1076.75,9.4103593,10119.617741,1075.3699639
1491133500,1075.26,1076.71,1075.22,1075.22,2.41164,2593.4284366,1075.3795909
1491133560,1075.22,1076.09,1075.22,1076.09,4.9722858,5346.5096766,1075.2619402
1491133620,1076.09,1076.75,1076.08,1076.08,0.40611038,437.09126274,1076.2868527
1491133680,1076.72,1076.72,1074.02,1074.6,5.17319851,5562.3971795,1075.2336623
1491133740,1074.63,1076.25,1074.6,1075.41,2.707296,2910.53732,1075.0717025
1491133800,1076.75,1077.96,1076.75,1076.98,8.66712321,9338.7479606,1077.4910814
1491133860,1078.19,1078.19,1078.18,1078.18,0.41611891,448.65427757,1078.1876689
1491133920,1078.98,1078.99,1076.91,1076.91,6.49405819,7003.9752878,1078.5205619
1491133980,1076.78,1076.79,1076.5,1076.74,3.06175,3296.7493416,1076.7532756
1491134040,1076.12,1076.99,1075.37,1076.49,1.93946935,2086.7114811,1075.9187718
1491134100,1075.35,1075.35,1075.35,1075.35,2.07523,2231.5985805,1075.35
1491134160,1076.22,1076.98,1075.86,1076.98,0.62666,674.6709268,1076.6139961
1491134220,1076.56,1076.6,1075.5,1075.5,0.73662065,793.01839479,1076.5628072
1491134280,1076.04,1076.04,1076.04,1076.04,0.041,44.11764,1076.04
1491134340,1076.61,1076.95,1076.3,1076.95,1.51052822,1626.2305304,1076.5972518
1491134400,1076.86,1076.86,1075.31,1075.36,7.32698543,7882.6637213,1075.8399613
1491134460,1075.38,1076.8,1075,1076.13,18.16378092,19537.418209,1075.6250747
1491134520,1075,1076,1074.93,1074.93,15.37161292,16529.250737,1075.3101072
1491134580,1074.93,1076,1074.93,1075.4,3.37885,3635.2407042,1075.8810554
1491134640,1075.37,1077.36,1075.05,1077.36,3.37986462,3637.2648061,1076.1569515
1491134700,1077.41,1077.79,1075.74,1076.77,5.4138408,5829.1666573,1076.7155653
1491134760,1076.55,1077.7,1075.73,1077.7,1.81440801,1954.8756332,1077.4178809
1491134820,1076.27,1077.73,1076.27,1077.73,0.08543417,91.985406086,1076.6816847
1491134880,1074.61,1075.51,1074.53,1075.51,0.42423061,455.90588656,1074.6652312
1491134940,1074.68,1074.68,1074.53,1074.54,2.72222,2925.3103947,1074.6046957
1491135000,1074.55,1075.51,1074.41,1074.52,8.12055929,8725.7005483,1074.5196527
1491135060,1074.52,1074.52,1073.09,1073.09,5.88259825,6313.8908313,1073.3166813
1491135120,1073.09,1074.23,1073,1073,16.09583609,17273.804536,1073.1846696
1491135180,1073,1073.91,1071.08,1073.91,3.92305281,4207.2977807,1072.4550457
1491135240,1071.81,1071.81,1071.81,1071.81,0.0437,46.838097,1071.81
1491135300,1072.49,1072.96,1072.49,1072.96,0.15388634,165.08333737,1072.7614769
1491135360,1072.45,1072.96,1071.77,1071.77,13.25533331,14211.852201,1072.1610591
1491135420,1072.96,1073.9,1071.54,1071.54,4.73475884,5074.442524,1071.7425524
1491135480,1071.92,1071.92,1071,1071,29.32092639,31411.045218,1071.2842016
1491135540,1071.91,1073.86,1071.07,1073.86,7.58775735,8133.5092971,1071.9253294
1491135600,1071,1071,1070.81,1070.81,8.89565,9526.5172373,1070.9186217
1491135660,1070.82,1072.17,1070.81,1071.39,5.40900447,5792.3038923,1070.8632105
1491135720,nan,nan,nan,nan,nan,nan,nan
1491135780,1072.25,1072.25,1070,1070.52,9.95630277,10657.312774,1070.4086668
1491135840,1070.01,1070.83,1068.29,1068.46,18.38138261,19656.75663,1069.3840092
1491135900,1068.46,1068.5,1068.27,1068.27,2.80282,2994.3423212,1068.3320089
1491135960,1068.27,1069.5,1067.9,1069.5,17.18646643,18366.874899,1068.6824411
1491136020,1069.5,1069.81,1069.5,1069.81,0.22733198,243.1554778,1069.6052434
1491136080,1070.82,1070.82,1068.4,1068.71,5.08897481,5441.2176586,1069.2168584
1491136140,1068.72,1069.7,1067.21,1068.91,8.96003,9572.8966916,1068.4000714
1491136200,1067.88,1067.88,1067.21,1067.88,5.3173,5675.9359172,1067.446997
1491136260,1067.21,1067.88,1067.21,1067.88,3.23522069,3453.4967407,1067.4686742
1491136320,1069.16,1069.2,1068.88,1068.88,21.40089549,22881.113761,1069.1661838
1491136380,1068.76,1068.88,1068.76,1068.88,0.41464051,443.17706833,1068.8224079
1491136440,1068.88,1068.88,1068.38,1068.38,3.85448777,4118.2607902,1068.4327039
1491136500,1068.39,1070.47,1068.39,1069.22,1.50347999,1608.0341595,1069.541444
1491136560,1068.6,1068.62,1068.6,1068.6,8.3247907,8895.9215215,1068.6060277
1491136620,1068.6,1069.16,1068,1068,14.34690884,15327.317756,1068.3358992
1491136680,1068.7,1069.09,1068,1068,7.67895188,8202.3040706,1068.1541177
1491136740,1068,1068.34,1067,1067,7.38244483,7882.1506523,1067.6883924
1491136800,1067.12,1070.18,1067.12,1070.18,7.22560552,7721.7014969,1068.6580489
1491136860,1067.26,1069.82,1067,1068.65,16.17274184,17261.456103,1067.3178533
1491136920,1068.65,1068.65,1067.1,1067.84,5.88289,6282.0419971,1067.8496448
1491136980,1068.35,1068.35,1067.1,1067.1,9.48091,10121.784592,1067.5963164
1491137040,1067.1,1068.65,1067,1067,17.55115385,18730.064761,1067.1699947
1491137100,1067.07,1068.65,1067,1068,7.5240626,8029.1159658,1067.1250882
1491137160,1068.65,1068.65,1068,1068,0.496219,529.99511285,1068.066948
1491137220,1068.43,1070.54,1068.43,1070.54,7.39132397,7901.3500129,1069.0033403
1491137280,1070.54,1070.54,1069.23,1069.23,1.10629933,1184.1855947,1070.4025236
1491137340,1069.23,1069.23,1069.23,1069.23,0.1575,168.403725,1069.23
1491137400,1068.15,1069.23,1068.04,1069.23,1.29268309,1381.067888,1068.373137
1491137460,nan,nan,nan,nan,nan,nan,nan
1491137520,1068.01,1069.23,1068.01,1069.23,1.29173116,1380.9527553,1069.0713347
1491137580,1069.24,1069.47,1069.23,1069.23,2.31037908,2470.5272047,1069.3168173
1491137640,1068.83,1069.59,1068.83,1069.59,0.49259212,526.52079562,1068.8778286
1491137700,1069.78,1070.83,1069.75,1069.75,3.13746696,3356.5047035,1069.8135618
1491137760,1069.75,1072.95,1069.75,1069.87,9.35645687,10024.507627,1071.3999718
1491137820,1071.51,1074.36,1071.51,1074.36,3.60736,3873.973115,1073.9080976
1491137880,1072.86,1075.81,1072.86,1075.69,14.61489121,15697.31556,1074.0631137
1491137940,1075.82,1075.82,1073.94,1075,7.90598851,8492.9396956,1074.2413406
1491138000,1074.62,1075,1074.62,1075,0.19577554,210.4412255,1074.9107141
1491138060,1074.43,1074.82,1072.01,1072.01,1.36713158,1466.4175455,1072.6235623
1491138120,nan,nan,nan,nan,nan,nan,nan
1491138180,1072.01,1073.12,1072.01,1072.01,1.41390118,1515.8134746,1072.0787959
1491138240,1073.12,1073.12,1073.12,1073.12,0.06932415,74.393131848,1073.12
1491138300,1072.07,1073.12,1072.07,1073.12,0.45452301,487.60605349,1072.7862897
1491138360,1072.72,1073.12,1072.02,1072.02,5.09022228,5457.8273842,1072.2178883
1491138420,1072.03,1072.75,1072.03,1072.75,1.53452211,1646.151382,1072.7453005
1491138480,1073.04,1073.43,1073.04,1073.43,0.08539208,91.631215727,1073.0645714
1491138540,1072.76,1072.76,1072.76,1072.76,3.10219757,3327.9134652,1072.76
1491138600,1073.33,1073.73,1073.33,1073.34,2.40841724,2585.0605445,1073.3441455
1491138660,1074.97,1074.99,1072.03,1073.6,3.69368302,3969.0223118,1074.543292
1491138720,1073.6,1074,1073.6,1074,0.31761,340.98873114,1073.6082968
1491138780,1074.11,1075.54,1074.11,1075.54,11.15307007,11985.853687,1074.6685542
1491138840,1074.5,1075.2,1074.5,1075.2,1.70187377,1829.8162685,1075.1774313
1491138900,nan,nan,nan,nan,nan,nan,nan
1491138960,nan,nan,nan,nan,nan,nan,nan
1491139020,1074.91,1075.2,1074.91,1075.2,1.22228184,1314.1907644,1075.194543
1491139080,1074.81,1075.2,1074.81,1075.2,20.40844327,21943.150014,1075.1995987
1491139140,1076,1078,1076,1078,5.49393619,5921.5105337,1077.8265944
1491139200,1076.4,1077.99,1076.4,1077.99,2.87925804,3103.7907045,1077.9828211
1491139260,1076.58,1078,1076.58,1078,0.2,215.57942,1077.8971
1491139320,1078,1079,1078,1079,6.72040205,7244.9934099,1078.0595202
1491139380,1078.99,1078.99,1078.99,1078.99,0.2,215.798,1078.99
1491139440,1078.07,1078.08,1078,1078.08,2.13551,2302.1161906,1078.0170501
