date_id,datetime_id,market,rpt_key,last,diff_24h,diff_per_24h,bid,ask,low,high,volume,created_at,updated_at
2017-06-01,2017-06-01 00:55:00,korbit,eth_krw,303500,283500,7.0546737213,304000,304950,274000,336000,330894.9472934143,2017-05-31 15:54:36,2017-05-31 15:54:36
2017-06-01,2017-06-01 00:55:00,bitflyer,fx_btc_jpy,270921,272695,-0.6505436477,270921,270922,270921,270922,73514.2908722,2017-05-31 15:54:36,2017-05-31 15:54:36
2017-06-01,2017-06-01 00:55:00,okcoin,ltc_usd,26.136,24.85,5.1750503018,26.097,26.145,23.2,27,189769.568,2017-05-31 15:54:36,2017-05-31 15:54:36
2017-06-01,2017-06-01 00:56:00,bitstamp,btc_eur,2071.98,2025,2.32,2063.2,2071.98,1950,2071.99,2367.09728894,2017-05-31 15:55:37,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:56:00,bitflyer,btc_jpy,267143,268020,-0.327214387,267143,267563,267143,267563,73514.7338722,2017-05-31 15:54:36,2017-05-31 15:54:36
2017-06-01,2017-06-01 00:56:00,korbit,btc_krw,3075000,3157000,-2.5974025974,3075000,3075500,3002000,3209500,6379.4956396,2017-05-31 15:55:37,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:56:00,bitstamp,btc_usd,2306.78,2239.17,3.0194223753,2309.02,2310.87,2154.28,2329.39,14842.85681426,2017-05-31 15:55:37,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:56:00,okcoin,btc_usd,2394.23,2222,7.7511251125,2394.22,2394.23,2129.78,2422.99,4631.311516,2017-05-31 15:55:37,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:56:00,korbit,etc_krw,22770,23100,-1.4285714286,22650,22760,21000,25500,823752.8386231503,2017-05-31 15:54:36,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:56:00,bitflyer,eth_btc,0.09822,0.09038,8.6744855056,0.09823,0.09997,0.09823,0.09997,23073.9634159,2017-05-31 15:54:36,2017-05-31 15:54:36
2017-06-01,2017-06-01 00:56:00,korbit,eth_krw,301000,284500,5.7996485062,300550,301000,274000,336000,331137.6989978443,2017-05-31 15:55:37,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:56:00,bitflyer,fx_btc_jpy,270896,272682,-0.6549753926,270627,270937,270627,270937,73445.2636088,2017-05-31 15:55:37,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:56:00,okcoin,ltc_usd,25.897,24.85,4.2132796781,25.897,25.898,23.2,27,190413.86,2017-05-31 15:55:37,2017-05-31 15:55:37
2017-06-01,2017-06-01 00:57:00,bitstamp,btc_eur,2069.24,2025,2.184691358,2065,2069.24,1950,2071.99,2362.1217793,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,bitflyer,btc_jpy,267653,267685,-0.0119543493,267150,267643,267150,267643,73369.7018015,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,korbit,btc_krw,3076000,3157000,-2.565726956,3076500,3076000,3002000,3209500,6382.65118525,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,bitstamp,btc_usd,2314.05,2233.33,3.6143337527,2312.99,2314.06,2154.28,2329.39,14839.93498783,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,okcoin,btc_usd,2390.15,2222,7.5675067507,2390.14,2390.15,2129.78,2422.99,4644.060516,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,korbit,etc_krw,22600,23100,-2.1645021645,22590,22770,21000,25500,824126.1930536103,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,bitflyer,eth_btc,0.09803,0.09038,8.4642620049,0.09803,0.09996,0.09803,0.09996,23189.1274197,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,korbit,eth_krw,305550,284550,7.3800738007,304500,305550,274000,336000,331528.7332625859,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,bitflyer,fx_btc_jpy,270997,271640,-0.2367103519,270760,270998,270760,270998,73369.7018015,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:57:00,okcoin,ltc_usd,25.697,24.85,3.4084507042,25.697,25.886,23.2,27,191864.919,2017-05-31 15:56:36,2017-05-31 15:56:36
2017-06-01,2017-06-01 00:58:00,bitstamp,btc_eur,2065,2022,2.1266073195,2063.25,2066.25,1950,2071.99,2360.83651058,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,bitflyer,btc_jpy,267098,267217,-0.0445330948,267001,267490,267001,267490,73376.0912058,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,korbit,btc_krw,3078000,3158000,-2.5332488917,3078000,3078000,3002000,3209500,6383.26273088,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,bitstamp,btc_usd,2304.02,2232.84,3.187868365,2304.01,2304.02,2154.28,2329.39,14799.55201018,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,okcoin,btc_usd,2377.36,2221.19,7.0309158604,2377.35,2377.36,2129.78,2422.99,4643.896516,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,korbit,etc_krw,22600,23100,-2.1645021645,22600,22760,21000,25500,823955.2825672503,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,bitflyer,eth_btc,0.09827,0.09038,8.7298074795,0.0987,0.09996,0.0987,0.09996,23218.0874197,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,korbit,eth_krw,309000,284600,8.573436402,307100,308500,274000,336000,331572.9312266149,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,bitflyer,fx_btc_jpy,270200,271874,-0.6157264027,270201,270607,270201,270607,73375.9142879,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:58:00,okcoin,ltc_usd,25.81,24.804,4.055797452,25.81,25.885,23.2,27,193673.67,2017-05-31 15:57:36,2017-05-31 15:57:36
2017-06-01,2017-06-01 00:59:00,bitstamp,btc_eur,2060,2019.9,1.9852467944,2059.14,2060,1950,2071.99,2380.65738432,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,bitflyer,btc_jpy,266790,267001,-0.0790259213,266790,266791,266790,266791,73441.1411142,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,korbit,btc_krw,3078500,3150500,-2.2853515315,3078000,3078500,3002000,3209500,6381.94472164,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,bitstamp,btc_usd,2288.64,2232.01,2.5371750127,2292.16,2299.96,2154.28,2329.39,14808.93968732,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,okcoin,btc_usd,2370.04,2222.05,6.6600661551,2370.03,2370.04,2129.78,2422.99,4657.346516,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,korbit,etc_krw,22600,23100,-2.1645021645,22620,22760,21000,25500,823486.2825672503,2017-05-31 15:57:36,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,bitflyer,eth_btc,0.09999,0.09038,10.6328833813,0.09906,0.09999,0.09906,0.09999,23223.0874197,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,korbit,eth_krw,308850,285000,8.3684210526,307100,308900,274000,336000,331678.0975535778,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,bitflyer,fx_btc_jpy,269322,271383,-0.759443296,269322,269331,269322,269331,73439.8896142,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 00:59:00,okcoin,ltc_usd,25.82,24.933,3.5575341916,25.82,25.896,23.2,27,194630.801,2017-05-31 15:58:37,2017-05-31 15:58:37
2017-06-01,2017-06-01 01:00:00,bitstamp,btc_eur,2060,2013.01,2.3343152791,2059.2,2060,1950,2071.99,2380.48989764,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,bitflyer,btc_jpy,267000,266409,0.2218393523,266800,267000,266800,267000,73469.8136383,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,korbit,btc_krw,3077000,3160000,-2.6265822785,3077000,3077500,3002000,3209500,6381.04371631,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,bitstamp,btc_usd,2294.99,2231.89,2.8272002652,2293.55,2298.09,2154.28,2329.39,14799.3555989,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,okcoin,btc_usd,2370.04,2218.88,6.8124459187,2370.23,2376.57,2129.78,2422.99,4673.729516,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,korbit,etc_krw,22700,23170,-2.0284851101,22700,22770,21000,25500,823490.6875672503,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,bitflyer,eth_btc,0.09999,0.09038,10.6328833813,0.09934,0.09999,0.09934,0.09999,23223.0874197,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,korbit,eth_krw,308500,285000,8.2456140351,306100,308500,274000,336000,331680.5246849811,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,bitflyer,fx_btc_jpy,269602,270638,-0.3827991635,269602,270000,269602,270000,73469.8136383,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:00:00,okcoin,ltc_usd,25.93,24.931,4.0070594842,25.93,25.936,23.2,27,195094.772,2017-05-31 15:59:36,2017-05-31 15:59:36
2017-06-01,2017-06-01 01:01:00,bitstamp,btc_eur,2060,2013.01,2.3343152791,2059.2,2060,1950,2071.99,2384.40552087,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,bitflyer,btc_jpy,267209,266730,0.1795823492,267130,267209,267130,267209,73484.3323557,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,korbit,btc_krw,3077000,3160000,-2.6265822785,3077000,3077500,3002000,3209500,6379.80227516,2017-05-31 15:59:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,bitstamp,btc_usd,2297.74,2233.33,2.8840341553,2298.11,2299,2154.28,2329.39,14801.63899038,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,okcoin,btc_usd,2376.79,2222.59,6.9378517855,2375.05,2376.79,2129.78,2422.99,4677.563516,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,korbit,etc_krw,22700,23090,-1.6890428757,22650,22760,21000,25500,823334.3098928256,2017-05-31 15:59:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,bitflyer,eth_btc,0.09999,0.09038,10.6328833813,0.0993,0.09999,0.0993,0.09999,23233.0874197,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,korbit,eth_krw,306250,284600,7.607167955,306250,307800,274000,336000,331583.7411233755,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,bitflyer,fx_btc_jpy,270816,271501,-0.2523010965,270816,270984,270816,270984,73479.3339138,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:01:00,okcoin,ltc_usd,25.82,24.933,3.5575341916,25.82,25.897,23.2,27,195313.91,2017-05-31 16:00:36,2017-05-31 16:00:36
2017-06-01,2017-06-01 01:02:00,bitstamp,btc_eur,2060.55,2018.89,2.0635101467,2060.04,2060.55,1950,2071.99,2383.4062281,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,bitflyer,btc_jpy,267131,266409,0.2710118652,267131,267200,267131,267200,73507.7224488,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,korbit,btc_krw,3077000,3160000,-2.6265822785,3077000,3077500,3002000,3209500,6384.28352673,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,bitstamp,btc_usd,2306.38,2233.33,3.2709004043,2306.37,2306.38,2154.28,2329.39,14830.59206059,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,okcoin,btc_usd,2383.99,2222.59,7.2617981724,2382.68,2383.99,2129.78,2422.99,4690.581516,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,korbit,etc_krw,22700,23090,-1.6890428757,22660,22760,21000,25500,822083.3875212656,2017-05-31 15:59:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,bitflyer,eth_btc,0.09999,0.09038,10.6328833813,0.0993,0.09999,0.0993,0.09999,23233.0394197,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,korbit,eth_krw,305000,285950,6.6620038468,305500,305550,274000,336000,331824.6959497703,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,bitflyer,fx_btc_jpy,271236,271499,-0.0968696017,270800,270982,270800,270982,73507.7339788,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:02:00,okcoin,ltc_usd,25.84,24.918,3.7001364475,25.841,25.929,23.2,27,196317.476,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:03:00,bitstamp,btc_eur,2062.32,2018.89,2.1511820852,2062.29,2069.99,1950,2071.99,2385.32134759,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:03:00,bitflyer,btc_jpy,267631,266400,0.4620870871,267623,267631,267623,267631,73536.8586383,2017-05-31 16:02:36,2017-05-31 16:02:36
2017-06-01,2017-06-01 01:03:00,korbit,btc_krw,3086000,3160000,-2.3417721519,3077000,3077500,3002000,3209500,6388.38356084,2017-05-31 16:02:36,2017-05-31 16:02:36
2017-06-01,2017-06-01 01:03:00,bitstamp,btc_usd,2309.04,2233.33,3.3900050597,2309.05,2309.09,2154.28,2329.39,14824.44342318,2017-05-31 16:02:36,2017-05-31 16:02:36
2017-06-01,2017-06-01 01:03:00,okcoin,btc_usd,2383,2221.63,7.2635857456,2382.8,2383,2129.78,2422.99,4691.460516,2017-05-31 16:02:36,2017-05-31 16:02:36
2017-06-01,2017-06-01 01:03:00,korbit,etc_krw,22700,23090,-1.6890428757,22650,22760,21000,25500,821892.5899155156,2017-05-31 15:59:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:03:00,bitflyer,eth_btc,0.09999,0.09038,10.6328833813,0.0993,0.09999,0.0993,0.09999,23233.0394197,2017-05-31 16:01:36,2017-05-31 16:01:36
2017-06-01,2017-06-01 01:03:00,korbit,eth_krw,305500,285950,6.8368595908,305500,305550,274000,336000,331859.9666087208,2017-05-31 16:02:36,2017-05-31 16:02:36
2017-06-01,2017-06-01 01:03:00,bitflyer,fx_btc_jpy,271152,271266,-0.0420251709,270949,271137,270949,271137,73536.8586383,2017-05-31 16:02:36,2017-05-31 16:02:36
2017-06-01,2017-06-01 01:03:00,okcoin,ltc_usd,25.976,24.891,4.3590052629,25.872,25.954,23.2,27,196894.687,2017-05-31 16:02:36,2017-05-31 16:02:36
2017-06-01,2017-06-01 01:04:00,bitstamp,btc_eur,2062.32,2018,2.1962338949,2062.29,2069.99,1950,2071.99,2385.32134759,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,bitflyer,btc_jpy,267643,266451,0.4473618039,267193,267874,267193,267874,73684.29304,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,korbit,btc_krw,3074000,3159000,-2.6907249129,3074000,3074500,3002000,3209500,6388.14504319,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,bitstamp,btc_usd,2304.47,2233.33,3.1853778886,2302.75,2304.47,2154.28,2329.39,14846.45457246,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,okcoin,btc_usd,2383.83,2221.01,7.3308990054,2377.37,2383.83,2129.78,2422.99,4701.180516,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,korbit,etc_krw,22700,23170,-2.0284851101,22650,22760,21000,25500,821892.5899155156,2017-05-31 15:59:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,bitflyer,eth_btc,0.0992,0.0914,8.533916849,0.0991,0.09999,0.0991,0.09999,23222.2394197,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,korbit,eth_krw,306200,285000,7.4385964912,306200,306200,274000,336000,331909.2871521556,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,bitflyer,fx_btc_jpy,271203,271339,-0.0501218034,270301,271203,270301,271203,73684.29304,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:04:00,okcoin,ltc_usd,26.312,24.892,5.7046440623,26.261,26.312,23.2,27,197654.978,2017-05-31 16:03:36,2017-05-31 16:03:36
2017-06-01,2017-06-01 01:05:00,bitstamp,btc_eur,2069.99,2014,2.7800397219,2069.99,2071.5,1950,2071.99,2387.13265132,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,bitflyer,btc_jpy,267450,266619,0.3116807129,267130,267700,267130,267700,73677.0674641,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,korbit,btc_krw,3079000,3160000,-2.5632911392,3077500,3078000,3002000,3209500,6388.34809613,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,bitstamp,btc_usd,2304.45,2233.33,3.1844823649,2306.65,2308,2154.28,2329.39,14845.07167054,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,okcoin,btc_usd,2383.72,2223,7.2298695457,2383.72,2383.74,2129.78,2422.99,4710.178516,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,korbit,etc_krw,22650,23170,-2.2442813984,22650,22700,21000,25500,821876.2733066824,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,bitflyer,eth_btc,0.0992,0.0914,8.533916849,0.09921,0.09999,0.09921,0.09999,23222.2394197,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,korbit,eth_krw,307100,286000,7.3776223776,305600,307100,274000,336000,331825.7711057361,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,bitflyer,fx_btc_jpy,271190,272001,-0.2981606685,270957,271190,270957,271190,73677.0674641,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:05:00,okcoin,ltc_usd,26.251,24.895,5.4468768829,26.251,26.336,23.2,27,198724.607,2017-05-31 16:04:36,2017-05-31 16:04:36
2017-06-01,2017-06-01 01:06:00,bitstamp,btc_eur,2071.99,2015,2.8282878412,2065.78,2071.99,1950,2071.99,2387.88627878,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,bitflyer,btc_jpy,267146,266697,0.1683558495,267146,267151,267146,267151,73607.978837,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,korbit,btc_krw,3079000,3160000,-2.5632911392,3074000,3074500,3002000,3209500,6387.70218252,2017-05-31 16:04:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,bitstamp,btc_usd,2321.84,2231.03,4.0703172974,2321.84,2322.69,2154.28,2329.39,14920.70412175,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,okcoin,btc_usd,2398.52,2224.54,7.8209427567,2395.5,2398.52,2129.78,2422.99,4714.974516,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,korbit,etc_krw,22700,23180,-2.0707506471,22650,22700,21000,25500,821909.5191989613,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,bitflyer,eth_btc,0.09998,0.0914,9.3873085339,0.09921,0.09998,0.09921,0.09998,23222.7344197,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,korbit,eth_krw,307050,286900,7.0233530847,305800,307050,274000,336000,331738.3388967524,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,bitflyer,fx_btc_jpy,270995,272860,-0.6835006963,270995,271000,270995,271000,73607.978837,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:06:00,okcoin,ltc_usd,26.216,24.935,5.1373571285,26.216,26.249,23.2,27,200673.35,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:07:00,bitstamp,btc_eur,2071.99,2015,2.8282878412,2065.9,2071.99,1950,2071.99,2388.39093999,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,bitflyer,btc_jpy,267131,266907,0.0839243632,267317,267479,267317,267479,73614.375731,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,korbit,btc_krw,3074500,3159000,-2.6748971193,3074500,3075000,3002000,3209500,6384.84345982,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,bitstamp,btc_usd,2322.5,2233.33,3.9926925264,2322.5,2322.51,2154.28,2329.39,14919.4507739,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,okcoin,btc_usd,2399.99,2227.93,7.7228638243,2399.99,2400,2129.78,2422.99,4717.609516,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,korbit,etc_krw,22700,23180,-2.0707506471,22650,22700,21000,25500,821921.7717775213,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,bitflyer,eth_btc,0.09998,0.0914,9.3873085339,0.09921,0.09998,0.09921,0.09998,23223.7344197,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,korbit,eth_krw,307000,288000,6.5972222222,305900,306950,274000,336000,331682.4986014208,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:07:00,bitflyer,fx_btc_jpy,270995,272614,-0.5938799915,270995,271000,270995,271000,73607.978837,2017-05-31 16:05:36,2017-05-31 16:05:36
2017-06-01,2017-06-01 01:07:00,okcoin,ltc_usd,26.086,25.048,4.1440434366,26.024,26.09,23.2,27,201046.382,2017-05-31 16:06:37,2017-05-31 16:06:37
2017-06-01,2017-06-01 01:08:00,bitstamp,btc_eur,2078.99,2015,3.1756823821,2072.9,2078.99,1950,2078.99,2384.22678813,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,bitflyer,btc_jpy,267317,266907,0.1536115576,267131,267317,267131,267317,73598.4532526,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,korbit,btc_krw,3082000,3159000,-2.4374802153,3075000,3075500,3002000,3209500,6395.41100719,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,bitstamp,btc_usd,2326,2237.58,3.9515905577,2323.82,2326,2154.28,2329.39,14949.37715907,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,okcoin,btc_usd,2405.23,2235.11,7.6112585063,2405.32,2405.4,2129.78,2422.99,4722.506516,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,korbit,etc_krw,22700,23170,-2.0284851101,22650,22730,21000,25500,821854.3816987013,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,bitflyer,eth_btc,0.09998,0.0914,9.3873085339,0.09921,0.09998,0.09921,0.09998,23223.7344197,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,korbit,eth_krw,307050,289000,6.2456747405,306000,307050,274000,336000,331625.6037312893,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,bitflyer,fx_btc_jpy,271321,272986,-0.6099213879,271300,271450,271300,271450,73598.4532526,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:08:00,okcoin,ltc_usd,26.175,25.055,4.4701656356,26.15,26.17,23.2,27,201241.489,2017-05-31 16:07:36,2017-05-31 16:07:36
2017-06-01,2017-06-01 01:09:00,bitstamp,btc_eur,2078.99,2019.98,2.9213160526,2069.3,2077.99,1950,2078.99,2383.65371982,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,bitflyer,btc_jpy,267200,267120,0.0299490866,267272,267866,267272,267866,73559.9767758,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,korbit,btc_krw,3082000,3159000,-2.4374802153,3075500,3076000,3002000,3209500,6395.92667481,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,bitstamp,btc_usd,2325.9,2241.38,3.7708911474,2324.12,2325.83,2154.28,2329.39,14933.01414291,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,okcoin,btc_usd,2412.95,2237.63,7.835075504,2411.92,2412.95,2129.78,2422.99,4723.739516,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,korbit,etc_krw,22730,23170,-1.8990073371,22700,22760,21000,25500,821826.0208987013,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,bitflyer,eth_btc,0.09998,0.09077,10.146524182,0.09921,0.09998,0.09921,0.09998,23219.4344197,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,korbit,eth_krw,308050,288900,6.628591208,306150,308050,274000,336000,331525.5751380615,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,bitflyer,fx_btc_jpy,271210,272999,-0.6553137557,271210,271378,271210,271378,73559.9767758,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:09:00,okcoin,ltc_usd,26.175,25.044,4.5160517489,26.131,26.177,23.2,27,201739.776,2017-05-31 16:08:36,2017-05-31 16:08:36
2017-06-01,2017-06-01 01:10:00,bitstamp,btc_eur,2078.8,2019.99,2.9114005515,2076.54,2080,1950,2079.25,2374.01225979,2017-05-31 16:09:36,2017-05-31 16:09:36
2017-06-01,2017-06-01 01:10:00,bitflyer,btc_jpy,267371,267121,0.0935905451,267326,268000,267326,268000,73530.7702111,2017-05-31 16:09:36,2017-05-31 16:09:36
2017-06-01,2017-06-01 01:10:00,korbit,btc_krw,3079000,3160000,-2.5632911392,3078500,3079000,3002000,3209500,6390.43768705,2017-05-31 16:09:36,2017-05-31 16:09:36
